article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,status,item_type,price,popularity,price_segment
0751567012,751567,Diego denim shorts TVP,274,Shorts,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"5-pocket shorts in washed, stretch denim with a regular waist, zip fly and button and raw-edge, cut-off hems.",Active,Fashion,0.033762712,4,Premium
0751591001,751591,Taylor blouse,258,Blouse,Garment Upper body,1010017,Stripe,73,Dark Blue,2,Medium Dusty,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,Blouse in an airy weave with a V-neck and a rounded hem with short slits in the sides. Longer at the back.,Active,Fashion,0.02201695,7,Medium
0751591002,751591,Taylor blouse,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,Blouse in an airy weave with a V-neck and a rounded hem with short slits in the sides. Longer at the back.,Active,Fashion,0.02201695,3,Medium
0751591006,751591,Taylor blouse,258,Blouse,Garment Upper body,1010017,Stripe,22,Yellow,7,Medium,8,Yellow,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,Blouse in an airy weave with a V-neck and a rounded hem with short slits in the sides. Longer at the back.,Active,Fashion,0.02201695,4,Medium
0751591007,751591,Taylor blouse,258,Blouse,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,Blouse in an airy weave with a V-neck and a rounded hem with short slits in the sides. Longer at the back.,Active,Fashion,0.013542373,2,Budget
0751592001,751592,Astrid shirt,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Shirt in an airy cotton weave with a collar, buttons down the front and an open chest pocket. Long sleeves with buttoned cuffs, and a gently rounded hem.",Active,Fashion,0.02540678,747,Medium
0751593001,751593,Lorentzo flannel shirt,259,Shirt,Garment Upper body,1010004,Check,42,Red,7,Medium,18,Red,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Shirt in soft, lightweight cotton flannel with a collar and buttons down the front. Dropped shoulders, long sleeves with buttoned cuffs, an open chest pocket and a rounded hem. Slightly longer at the back.",Active,Fashion,0.015237289,18,Budget
0751598002,751598,Bermuda HW Trash,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length shorts in washed cotton denim with worn details, a high waist, zip fly and button and frayed, raw-edge hems.",Active,Fashion,0.016932203,2,Budget
0751598003,751598,Bermuda HW Trash,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length shorts in washed cotton denim with worn details, a high waist, zip fly and button and frayed, raw-edge hems.",Active,Fashion,0.05083051,4,Premium
0751628001,751628,Drogba tencel tunic,265,Dress,Garment Full body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,Straight-cut tunic in soft Tencel™ lyocell denim with a V-neck and rounded hem with short slits in the sides.,Active,Fashion,0.03018644,2,Medium
0751664001,751664,Space 5 pkt RW tregging,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Treggings in superstretch twill with an elasticated waist, fake front pockets, real back pockets and skinny legs.",Active,Fashion,0.02540678,449,Medium
0751674001,751674,Ocean jumpsuit,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Jumpsuit in jersey crêpe with a V-neck with a pleat at the top and an opening with a concealed button at the back of the neck. Short sleeves, an elasticated seam and detachable tie belt below the tummy, side pockets and straight-cut legs that taper to the hem.",Active,Fashion,0.022372881,1,Medium
0751770001,751770,Jogger Jocke LW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in washed, sturdy cotton denim. Casual style in a relaxed fit with an easy pull-on, elasticated, drawstring waist, side pockets and a back pocket.",Active,Fashion,0.011423728,1,Budget
0751783001,751783,Chive Jacket,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Lightweight jacket in a cotton weave with a collar, concealed buttons down the front and long sleeves with a tab and button at the cuffs. Open chest pocket, and patch front pockets. Unlined.",Active,Fashion,0.027101696,2,Medium
0751784004,751784,Kenntucky skirt,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short skirt in sturdy, stretch, textured jersey with large patch pockets, an extended waistband with a press-stud at the front, and a visible zip down the front.",Active,Fashion,0.019033898,3,Medium
0751788001,751788,Boxer,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently tailored jacket in a crêpe weave with notch lapels, gathered, 3/4-length sleeves and side pockets. No fasteners. Lined.",Active,Fashion,0.05083051,116,Premium
0751788002,751788,Boxer,264,Blazer,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently tailored jacket in a crêpe weave with notch lapels, gathered, 3/4-length sleeves and side pockets. No fasteners. Lined.",Active,Fashion,0.05083051,91,Premium
0751793001,751793,Terry socks 3p,302,Socks,Socks & Tights,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with a fold-down shaft and soft terry inside. Sizes 3-9 with anti-slip protectors.,Active,Basic,0.006762712,1,Budget
0751793003,751793,Terry socks 3p,302,Socks,Socks & Tights,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with a fold-down shaft and soft terry inside. Sizes 3-9 with anti-slip protectors.,Active,Basic,0.006762712,1,Budget
0751794006,751794,Maybelline,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,-1,Unknown,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Long, sleeveless dress in viscose jersey with frilled, elasticated shoulder straps, a double layer at the top and an elasticated seam under the bust.",Active,Fashion,0.028966103,4,Medium
0751795001,751795,Luca waterproof low SG,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Waterproof trainers in mesh with imitation leather details, a padded edge and tongue, adjustable hook and loop tab at the front, a grosgrain loop at the back, and reflective details. Mesh linings and insoles and chunky soles.",Active,Fashion,0.05083051,1,Premium
0751866001,751866,MC Chestnut strap,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Sleeveless, double-layered top in soft viscose jersey with a V-neck and narrow shoulder straps.",Active,Fashion,0.009135594,1,Budget
0751870005,751870,Asap HW wide,272,Trousers,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in a softly draping, patterned viscose weave with a high waist, tie belt and zip fly with a concealed button. Pleats at the front, side pockets and straight, wide legs.",Active,Fashion,0.02201695,2,Medium
0751906003,751906,Sandra Dress,265,Dress,Garment Full body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Long, flared dress in a patterned weave. Narrow cut at the top with a slim band at the neckline, an opening with a hook-and-eye fastening at the back of the neck and a seam and wide flounce at the hem. Satin lining.",Active,Fashion,0.06777966,3,Premium
0751915001,751915,Stormzy Top,253,Vest top,Garment Upper body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Sleeveless blouse in airy, crinkled fabric with a V-neck, seam under the bust and flare to the hem. Lined.",Active,Fashion,0.02540678,12,Medium
0751915002,751915,Stormzy Top,253,Vest top,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Sleeveless blouse in airy, crinkled fabric with a V-neck, seam under the bust and flare to the hem. Lined.",Active,Fashion,0.02540678,8,Medium
0751935001,751935,Nella Off-shoulder dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a cotton weave with a sewn-in wrapover at the top, narrow, adjustable shoulder straps and a V-neck with a wide, elasticated flounced trim. Seam below the bust and a seam and wide flounce at the hem. Lined.",Active,Fashion,0.05083051,5,Premium
0751936002,751936,Maria Dress,265,Dress,Garment Full body,1010021,Lace,52,Pink,7,Medium,4,Pink,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Calf-length, sleeveless lace dress with a V-neck and adjustable spaghetti shoulder straps. Concealed zip in one side, a seam at the waist with pleats, and a flared skirt with a raw-edge, scalloped hem. Jersey lining.",Active,Fashion,0.05083051,5,Premium
0751939004,751939,Air shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,Wide shorts in a viscose crêpe weave with a concealed zip in one side.,Active,Fashion,0.030491525,3,Medium
0751941002,751941,Bonita WH tapered,272,Trousers,Garment Lower body,1010016,Solid,23,Dark Yellow,4,Dark,20,Khaki green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in woven fabric made from a viscose blend with a high waist, pleats at the top and detachable tie belt. Zip fly with hook-and-eye fasteners, diagonal side pockets and straight legs that taper to the hem with creases.",Active,Fashion,0.02879661,1,Medium
0751994001,751994,Slim Midprice Zip Fly,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,7,Premium
0751994003,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,105,Premium
0751994004,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.010152542,2,Budget
0751994006,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,74,Premium
0751994007,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,161,Premium
0751994009,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,49,Premium
0751994010,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.050542373,10,Premium
0751994014,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,6,Light Grey,1,Dusty Light,12,Grey,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,112,Premium
0751994016,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,118,Premium
0751994018,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,35,Premium
0751994024,751994,Slim 5pkt Midprice,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, zip fly and slim legs.",Active,Fashion,0.05083051,102,Premium
0751998001,751998,Melrose 1,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in an airy cotton weave with a collar, buttons down the front and a yoke with a pleat at the back. Chest pocket, long sleeves with buttoned cuffs, and a gently rounded hem. Longer at the back.",Active,Fashion,0.02540678,8,Medium
0752002001,752002,Dallas,259,Shirt,Garment Upper body,1010004,Check,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in softly draping twill with a collar, buttons down the front and a yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back.",Active,Fashion,0.018627118,3,Medium
0752002002,752002,Dallas,259,Shirt,Garment Upper body,1010004,Check,11,Off White,1,Dusty Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in softly draping twill with a collar, buttons down the front and a yoke with a pleat at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back.",Active,Fashion,0.017957628,4,Medium
0752020002,752020,Lilly tank,254,Top,Garment Upper body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Vest top in a soft, ribbed viscose blend.",Active,Fashion,0.02201695,1,Medium
0752035001,752035,Flirty Madrid earring pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,No description,Active,Fashion,0.009186441,1,Budget
0752090001,752090,Mama Basic Pack,270,Garment Set,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Set with a strappy top, top and pair of leggings in soft cotton jersey. Strappy top with a V-neck and narrow shoulder straps. Top with short sleeves. Both with gathers at the sides for best fit over the tummy. Leggings with a wide waist panel.",Active,Basic,0.02201695,2,Medium
0752091008,752091,Slim 5pkt Zip Fly,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,7,Turquoise,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with worn details, a regular waist, zip fly and button and slim legs.",Active,Fashion,0.042355932,15,Premium
